trial_type,context,early,stim,cue,motion,color,context_freq,cue_dur,trial_dur,color_freq,context_entropy,congruent,target,block,run,run_trial,iti,cue_time,condition_trial,color_switch,context_switch,frame_switch,motion_switch
later,0,False,True,1,0.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,47,10.0,288.0,152,True,0.0,0.0,True
catch,1,True,False,0,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,48,3.0,293.0,153,False,1.0,1.0,False
early,0,True,True,1,1.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,49,6.0,300.0,154,True,1.0,1.0,True
catch,1,True,False,0,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,50,7.0,310.0,155,False,1.0,1.0,False
later,1,False,True,0,1.0,1.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,51,4.0,315.0,156,False,0.0,0.0,False
early,0,True,True,1,0.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,52,3.0,320.0,157,True,1.0,1.0,True
catch,1,True,False,1,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,53,3.0,326.0,158,False,1.0,1.0,False
early,0,True,True,1,1.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,54,3.0,330.0,159,False,1.0,1.0,True
early,0,True,True,0,1.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,55,4.0,337.0,160,False,0.0,1.0,False
early,1,True,True,0,0.0,1.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,56,5.0,345.0,161,True,1.0,1.0,True
early,0,True,True,0,1.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,57,3.0,351.0,162,True,1.0,1.0,True
early,1,True,True,0,0.0,1.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,58,3.0,357.0,163,True,1.0,1.0,True
early,1,True,True,1,1.0,0.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,9,12,59,3.0,363.0,164,True,0.0,1.0,True
later,0,False,True,0,0.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,60,7.0,373.0,165,False,1.0,1.0,True
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,61,4.0,379.0,166,False,0.0,0.0,False
later,0,False,True,0,1.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,62,3.0,383.0,167,False,0.0,0.0,True
early,0,True,True,1,0.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,63,3.0,388.0,168,False,0.0,1.0,True
later,1,False,True,0,0.0,0.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,64,8.0,399.0,169,False,1.0,1.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,65,2.0,403.0,170,False,1.0,1.0,False
later,1,False,True,1,0.0,1.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,66,3.0,407.0,171,True,1.0,1.0,False
early,0,True,True,1,1.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,67,3.0,412.0,172,True,1.0,1.0,True
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,68,2.0,417.0,173,False,0.0,0.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,69,5.0,423.0,174,False,0.0,0.0,False
early,1,True,True,0,1.0,0.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,9,12,70,3.0,427.0,175,False,1.0,1.0,False
catch,1,True,False,1,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,71,2.0,432.0,176,False,0.0,1.0,False
later,0,False,True,0,1.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,72,6.0,439.0,177,False,1.0,1.0,False
catch,1,True,False,0,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,73,2.0,443.0,178,False,1.0,1.0,False
early,0,True,True,1,0.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,9,12,74,3.0,447.0,179,True,1.0,1.0,True
