index,coef,timepoint,condition,subj,roi
cpe_2_21,-0.0518118014981,20,cpe_2,pc18,yeo17_pcc
cpe_2_22,-0.00245257517172,21,cpe_2,pc18,yeo17_pcc
cpe_2_23,0.0144635599811,22,cpe_2,pc18,yeo17_pcc
error_00,-0.0966704071551,-1,error,pc18,yeo17_pcc
error_01,-0.0968036230452,0,error,pc18,yeo17_pcc
error_02,-0.106507877849,1,error,pc18,yeo17_pcc
error_03,-0.0840544872252,2,error,pc18,yeo17_pcc
error_04,0.0138988094103,3,error,pc18,yeo17_pcc
error_05,0.149024443919,4,error,pc18,yeo17_pcc
error_06,0.224370003144,5,error,pc18,yeo17_pcc
error_07,0.230368402242,6,error,pc18,yeo17_pcc
error_08,0.218241591172,7,error,pc18,yeo17_pcc
error_09,0.200550534694,8,error,pc18,yeo17_pcc
error_10,0.150607210923,9,error,pc18,yeo17_pcc
error_11,0.0804746839838,10,error,pc18,yeo17_pcc
error_12,0.055665485352,11,error,pc18,yeo17_pcc
error_13,0.0531750634172,12,error,pc18,yeo17_pcc
error_14,0.0397831057762,13,error,pc18,yeo17_pcc
error_15,0.0185509844789,14,error,pc18,yeo17_pcc
error_16,0.0122332915312,15,error,pc18,yeo17_pcc
error_17,0.0193247084348,16,error,pc18,yeo17_pcc
error_18,-0.00599264771814,17,error,pc18,yeo17_pcc
error_19,-0.0446131239722,18,error,pc18,yeo17_pcc
error_20,-0.0600146640795,19,error,pc18,yeo17_pcc
error_21,-0.0454488534821,20,error,pc18,yeo17_pcc
error_22,0.00395593161018,21,error,pc18,yeo17_pcc
error_23,0.0206772185985,22,error,pc18,yeo17_pcc
cpe_1_00,0.00867479344237,-1,cpe_1,pc18,yeo17_pcc
cpe_1_01,-0.0140477465662,0,cpe_1,pc18,yeo17_pcc
cpe_1_02,-0.0200167988857,1,cpe_1,pc18,yeo17_pcc
cpe_1_03,-0.00164542126931,2,cpe_1,pc18,yeo17_pcc
cpe_1_04,0.043349840703,3,cpe_1,pc18,yeo17_pcc
cpe_1_05,0.0938482571546,4,cpe_1,pc18,yeo17_pcc
cpe_1_06,0.110291011396,5,cpe_1,pc18,yeo17_pcc
cpe_1_07,0.0864897826774,6,cpe_1,pc18,yeo17_pcc
cpe_1_08,0.047904476358,7,cpe_1,pc18,yeo17_pcc
cpe_1_09,0.0264267614438,8,cpe_1,pc18,yeo17_pcc
cpe_1_10,0.0286958535368,9,cpe_1,pc18,yeo17_pcc
cpe_1_11,0.0257858543203,10,cpe_1,pc18,yeo17_pcc
cpe_1_12,0.00132267075973,11,cpe_1,pc18,yeo17_pcc
cpe_1_13,-0.0326042071052,12,cpe_1,pc18,yeo17_pcc
cpe_1_14,-0.0519397846524,13,cpe_1,pc18,yeo17_pcc
cpe_1_15,-0.0624213791348,14,cpe_1,pc18,yeo17_pcc
cpe_1_16,-0.0647840874567,15,cpe_1,pc18,yeo17_pcc
cpe_1_17,-0.0419599931151,16,cpe_1,pc18,yeo17_pcc
cpe_1_18,-0.0128826189972,17,cpe_1,pc18,yeo17_pcc
cpe_1_19,0.0119085835415,18,cpe_1,pc18,yeo17_pcc
cpe_1_20,0.0243086651635,19,cpe_1,pc18,yeo17_pcc
cpe_1_21,0.0198616185225,20,cpe_1,pc18,yeo17_pcc
cpe_1_22,0.0188713232411,21,cpe_1,pc18,yeo17_pcc
cpe_1_23,0.0275305980517,22,cpe_1,pc18,yeo17_pcc
cpe_3_00,0.024231484061,-1,cpe_3,pc19,yeo17_ifs
cpe_3_01,0.0233875603702,0,cpe_3,pc19,yeo17_ifs
cpe_3_02,0.0277150471445,1,cpe_3,pc19,yeo17_ifs
cpe_3_03,0.0459462933875,2,cpe_3,pc19,yeo17_ifs
cpe_3_04,0.0762604501561,3,cpe_3,pc19,yeo17_ifs
cpe_3_05,0.107380461844,4,cpe_3,pc19,yeo17_ifs
cpe_3_06,0.123329639287,5,cpe_3,pc19,yeo17_ifs
cpe_3_07,0.111604917932,6,cpe_3,pc19,yeo17_ifs
cpe_3_08,0.0812169782376,7,cpe_3,pc19,yeo17_ifs
cpe_3_09,0.0569333139058,8,cpe_3,pc19,yeo17_ifs
cpe_3_10,0.0479909397962,9,cpe_3,pc19,yeo17_ifs
cpe_3_11,0.041210828644,10,cpe_3,pc19,yeo17_ifs
cpe_3_12,0.032363401497,11,cpe_3,pc19,yeo17_ifs
cpe_3_13,0.0310213258354,12,cpe_3,pc19,yeo17_ifs
cpe_3_14,0.0337551300728,13,cpe_3,pc19,yeo17_ifs
cpe_3_15,0.0314218423676,14,cpe_3,pc19,yeo17_ifs
cpe_3_16,0.0247040779579,15,cpe_3,pc19,yeo17_ifs
cpe_3_17,0.0174983215546,16,cpe_3,pc19,yeo17_ifs
cpe_3_18,0.00731063811565,17,cpe_3,pc19,yeo17_ifs
cpe_3_19,-0.00307993312632,18,cpe_3,pc19,yeo17_ifs
cpe_3_20,-0.00742146141385,19,cpe_3,pc19,yeo17_ifs
cpe_3_21,-0.00360870327684,20,cpe_3,pc19,yeo17_ifs
cpe_3_22,0.00121677691578,21,cpe_3,pc19,yeo17_ifs
cpe_3_23,0.00272769361958,22,cpe_3,pc19,yeo17_ifs
error_00,-0.0454400626854,-1,error,pc19,yeo17_ifs
error_01,-0.0458969278024,0,error,pc19,yeo17_ifs
error_02,-0.0254035252963,1,error,pc19,yeo17_ifs
error_03,-0.018336184582,2,error,pc19,yeo17_ifs
error_04,-0.0264395920374,3,error,pc19,yeo17_ifs
error_05,-0.00326004981609,4,error,pc19,yeo17_ifs
error_06,0.0698862107906,5,error,pc19,yeo17_ifs
error_07,0.127388911747,6,error,pc19,yeo17_ifs
error_08,0.124940522268,7,error,pc19,yeo17_ifs
error_09,0.0916851426036,8,error,pc19,yeo17_ifs
error_10,0.0785798734782,9,error,pc19,yeo17_ifs
error_11,0.0763660681915,10,error,pc19,yeo17_ifs
error_12,0.0688434280669,11,error,pc19,yeo17_ifs
error_13,0.0763071096413,12,error,pc19,yeo17_ifs
error_14,0.106567546927,13,error,pc19,yeo17_ifs
error_15,0.110352874176,14,error,pc19,yeo17_ifs
error_16,0.0709493120174,15,error,pc19,yeo17_ifs
error_17,0.017917325224,16,error,pc19,yeo17_ifs
error_18,-0.00925484142674,17,error,pc19,yeo17_ifs
error_19,0.00520928983116,18,error,pc19,yeo17_ifs
error_20,0.0231888982926,19,error,pc19,yeo17_ifs
error_21,0.0313623086495,20,error,pc19,yeo17_ifs
error_22,0.0307384052256,21,error,pc19,yeo17_ifs
error_23,0.0161532007433,22,error,pc19,yeo17_ifs
cpe_2_00,0.0296243596024,-1,cpe_2,pc19,yeo17_ifs
cpe_2_01,0.0168491346977,0,cpe_2,pc19,yeo17_ifs
cpe_2_02,-0.00492277100119,1,cpe_2,pc19,yeo17_ifs
cpe_2_03,-0.00881557276286,2,cpe_2,pc19,yeo17_ifs
cpe_2_04,0.0190846554597,3,cpe_2,pc19,yeo17_ifs
cpe_2_05,0.0557979939103,4,cpe_2,pc19,yeo17_ifs
cpe_2_06,0.0673349612131,5,cpe_2,pc19,yeo17_ifs
cpe_2_07,0.0454687256647,6,cpe_2,pc19,yeo17_ifs
cpe_2_08,0.00852603990238,7,cpe_2,pc19,yeo17_ifs
cpe_2_09,-0.0162468256702,8,cpe_2,pc19,yeo17_ifs
cpe_2_10,-0.0160872970726,9,cpe_2,pc19,yeo17_ifs
cpe_2_11,-0.0135059370259,10,cpe_2,pc19,yeo17_ifs
cpe_2_12,-0.0200467889837,11,cpe_2,pc19,yeo17_ifs
cpe_2_13,-0.0157588025664,12,cpe_2,pc19,yeo17_ifs
cpe_2_14,-0.00594316611719,13,cpe_2,pc19,yeo17_ifs
cpe_2_15,-2.43033697273e-05,14,cpe_2,pc19,yeo17_ifs
cpe_2_16,-0.0027884617062,15,cpe_2,pc19,yeo17_ifs
cpe_2_17,-0.0016371575798,16,cpe_2,pc19,yeo17_ifs
cpe_2_18,0.00263972845905,17,cpe_2,pc19,yeo17_ifs
cpe_2_19,0.0086787148589,18,cpe_2,pc19,yeo17_ifs
cpe_2_20,0.0101920732433,19,cpe_2,pc19,yeo17_ifs
cpe_2_21,0.00330952235688,20,cpe_2,pc19,yeo17_ifs
cpe_2_22,-0.00866868428121,21,cpe_2,pc19,yeo17_ifs
cpe_2_23,-0.0149066536912,22,cpe_2,pc19,yeo17_ifs
cpe_4_00,0.0216980149483,-1,cpe_4,pc19,yeo17_ifs
cpe_4_01,0.0221551727281,0,cpe_4,pc19,yeo17_ifs
cpe_4_02,0.0189636706458,1,cpe_4,pc19,yeo17_ifs
cpe_4_03,0.022639469458,2,cpe_4,pc19,yeo17_ifs
cpe_4_04,0.0422789056151,3,cpe_4,pc19,yeo17_ifs
cpe_4_05,0.0763520472997,4,cpe_4,pc19,yeo17_ifs
cpe_4_06,0.107156990434,5,cpe_4,pc19,yeo17_ifs
cpe_4_07,0.10417558539,6,cpe_4,pc19,yeo17_ifs
cpe_4_08,0.0701507428978,7,cpe_4,pc19,yeo17_ifs
cpe_4_09,0.038319074466,8,cpe_4,pc19,yeo17_ifs
cpe_4_10,0.0216901646684,9,cpe_4,pc19,yeo17_ifs
cpe_4_11,0.0185131310323,10,cpe_4,pc19,yeo17_ifs
cpe_4_12,0.0266188491565,11,cpe_4,pc19,yeo17_ifs
cpe_4_13,0.0293897591444,12,cpe_4,pc19,yeo17_ifs
cpe_4_14,0.0247509023514,13,cpe_4,pc19,yeo17_ifs
cpe_4_15,0.0181354202494,14,cpe_4,pc19,yeo17_ifs
cpe_4_16,0.0102575677101,15,cpe_4,pc19,yeo17_ifs
cpe_4_17,-0.00611925458307,16,cpe_4,pc19,yeo17_ifs
cpe_4_18,-0.0142759996552,17,cpe_4,pc19,yeo17_ifs
cpe_4_19,-0.0128482520296,18,cpe_4,pc19,yeo17_ifs
cpe_4_20,-0.00811308869211,19,cpe_4,pc19,yeo17_ifs
cpe_4_21,-0.00511067785584,20,cpe_4,pc19,yeo17_ifs
cpe_4_22,-0.00810665271778,21,cpe_4,pc19,yeo17_ifs
cpe_4_23,-0.0140209564679,22,cpe_4,pc19,yeo17_ifs
cpe_1_00,0.0195372207172,-1,cpe_1,pc19,yeo17_ifs
cpe_1_01,0.0323811215312,0,cpe_1,pc19,yeo17_ifs
cpe_1_02,0.0267768036387,1,cpe_1,pc19,yeo17_ifs
cpe_1_03,0.0160885636023,2,cpe_1,pc19,yeo17_ifs
cpe_1_04,0.0222167792597,3,cpe_1,pc19,yeo17_ifs
cpe_1_05,0.0427475943895,4,cpe_1,pc19,yeo17_ifs
cpe_1_06,0.0568323528003,5,cpe_1,pc19,yeo17_ifs
cpe_1_07,0.0465348081585,6,cpe_1,pc19,yeo17_ifs
cpe_1_08,0.0197813143012,7,cpe_1,pc19,yeo17_ifs
cpe_1_09,0.000544124191554,8,cpe_1,pc19,yeo17_ifs
cpe_1_10,0.00623826035279,9,cpe_1,pc19,yeo17_ifs
cpe_1_11,0.0221494874551,10,cpe_1,pc19,yeo17_ifs
cpe_1_12,0.0315111165628,11,cpe_1,pc19,yeo17_ifs
cpe_1_13,0.0276159878638,12,cpe_1,pc19,yeo17_ifs
cpe_1_14,0.0233721745452,13,cpe_1,pc19,yeo17_ifs
cpe_1_15,0.0183242807438,14,cpe_1,pc19,yeo17_ifs
cpe_1_16,0.00968774416698,15,cpe_1,pc19,yeo17_ifs
cpe_1_17,7.52597478196e-05,16,cpe_1,pc19,yeo17_ifs
cpe_1_18,-0.00820624894416,17,cpe_1,pc19,yeo17_ifs
cpe_1_19,-0.021827374449,18,cpe_1,pc19,yeo17_ifs
cpe_1_20,-0.0376432100598,19,cpe_1,pc19,yeo17_ifs
cpe_1_21,-0.037021189785,20,cpe_1,pc19,yeo17_ifs
cpe_1_22,-0.0204211419187,21,cpe_1,pc19,yeo17_ifs
cpe_1_23,-0.00545296027988,22,cpe_1,pc19,yeo17_ifs
cpe_3_00,0.0336391858274,-1,cpe_3,pc19,yeo17_ips
cpe_3_01,0.0441682606896,0,cpe_3,pc19,yeo17_ips
cpe_3_02,0.0457103759939,1,cpe_3,pc19,yeo17_ips
cpe_3_03,0.0586537469335,2,cpe_3,pc19,yeo17_ips
cpe_3_04,0.0998217779753,3,cpe_3,pc19,yeo17_ips
cpe_3_05,0.154478846195,4,cpe_3,pc19,yeo17_ips
cpe_3_06,0.190213603283,5,cpe_3,pc19,yeo17_ips
cpe_3_07,0.189765786145,6,cpe_3,pc19,yeo17_ips
cpe_3_08,0.161059775328,7,cpe_3,pc19,yeo17_ips
cpe_3_09,0.124980538737,8,cpe_3,pc19,yeo17_ips
cpe_3_10,0.0915689914163,9,cpe_3,pc19,yeo17_ips
cpe_3_11,0.0652528186008,10,cpe_3,pc19,yeo17_ips
cpe_3_12,0.05667251494,11,cpe_3,pc19,yeo17_ips
cpe_3_13,0.061012364657,12,cpe_3,pc19,yeo17_ips
cpe_3_14,0.0632889677568,13,cpe_3,pc19,yeo17_ips
cpe_3_15,0.0570385834271,14,cpe_3,pc19,yeo17_ips
cpe_3_16,0.0467226967342,15,cpe_3,pc19,yeo17_ips
cpe_3_17,0.0359190686782,16,cpe_3,pc19,yeo17_ips
cpe_3_18,0.0226664928974,17,cpe_3,pc19,yeo17_ips
cpe_3_19,0.00617706628246,18,cpe_3,pc19,yeo17_ips
cpe_3_20,-0.00244243774553,19,cpe_3,pc19,yeo17_ips
cpe_3_21,0.000805603575478,20,cpe_3,pc19,yeo17_ips
cpe_3_22,0.00488874871005,21,cpe_3,pc19,yeo17_ips
cpe_3_23,0.00132353007118,22,cpe_3,pc19,yeo17_ips
error_00,-0.0305581582945,-1,error,pc19,yeo17_ips
error_01,-0.0189240992189,0,error,pc19,yeo17_ips
error_02,-0.0105632909298,1,error,pc19,yeo17_ips
error_03,-0.0121489614819,2,error,pc19,yeo17_ips
error_04,-0.0124833259611,3,error,pc19,yeo17_ips
error_05,0.017142379809,4,error,pc19,yeo17_ips
error_06,0.107471459533,5,error,pc19,yeo17_ips
error_07,0.209364539689,6,error,pc19,yeo17_ips
error_08,0.244845193259,7,error,pc19,yeo17_ips
error_09,0.203617741445,8,error,pc19,yeo17_ips
error_10,0.13642187406,9,error,pc19,yeo17_ips
error_11,0.0850045483203,10,error,pc19,yeo17_ips
error_12,0.0611207943081,11,error,pc19,yeo17_ips
error_13,0.0661309163061,12,error,pc19,yeo17_ips
error_14,0.0983606156473,13,error,pc19,yeo17_ips
error_15,0.133280417676,14,error,pc19,yeo17_ips
error_16,0.1319762976,15,error,pc19,yeo17_ips
error_17,0.0836007564797,16,error,pc19,yeo17_ips
error_18,0.0318146500129,17,error,pc19,yeo17_ips
error_19,0.0190768941163,18,error,pc19,yeo17_ips
error_20,0.0257062773081,19,error,pc19,yeo17_ips
error_21,0.0399027720821,20,error,pc19,yeo17_ips
error_22,0.0520033349834,21,error,pc19,yeo17_ips
error_23,0.0456076063043,22,error,pc19,yeo17_ips
cpe_2_00,0.0474856283733,-1,cpe_2,pc19,yeo17_ips
cpe_2_01,0.0355923090984,0,cpe_2,pc19,yeo17_ips
cpe_2_02,0.000573191739087,1,cpe_2,pc19,yeo17_ips
cpe_2_03,-0.0220895181606,2,cpe_2,pc19,yeo17_ips
cpe_2_04,0.00262886149666,3,cpe_2,pc19,yeo17_ips
cpe_2_05,0.0647201011287,4,cpe_2,pc19,yeo17_ips
cpe_2_06,0.118396475413,5,cpe_2,pc19,yeo17_ips
cpe_2_07,0.130255657903,6,cpe_2,pc19,yeo17_ips
cpe_2_08,0.111579906198,7,cpe_2,pc19,yeo17_ips
cpe_2_09,0.0853417627967,8,cpe_2,pc19,yeo17_ips
cpe_2_10,0.057943868947,9,cpe_2,pc19,yeo17_ips
cpe_2_11,0.0263407504837,10,cpe_2,pc19,yeo17_ips
cpe_2_12,0.00261042464216,11,cpe_2,pc19,yeo17_ips
cpe_2_13,-0.000887573910919,12,cpe_2,pc19,yeo17_ips
cpe_2_14,0.00564040145651,13,cpe_2,pc19,yeo17_ips
cpe_2_15,0.0123082105611,14,cpe_2,pc19,yeo17_ips
cpe_2_16,0.0179793833096,15,cpe_2,pc19,yeo17_ips
cpe_2_17,0.0211555042603,16,cpe_2,pc19,yeo17_ips
cpe_2_18,0.0152029329097,17,cpe_2,pc19,yeo17_ips
cpe_2_19,0.0144560447339,18,cpe_2,pc19,yeo17_ips
cpe_2_20,0.0134899099621,19,cpe_2,pc19,yeo17_ips
cpe_2_21,0.00699930400963,20,cpe_2,pc19,yeo17_ips
cpe_2_22,-0.000729389429504,21,cpe_2,pc19,yeo17_ips
cpe_2_23,-0.00293565278543,22,cpe_2,pc19,yeo17_ips
cpe_4_00,0.0177495706816,-1,cpe_4,pc19,yeo17_ips
cpe_4_01,0.0179050533012,0,cpe_4,pc19,yeo17_ips
cpe_4_02,0.0063210965518,1,cpe_4,pc19,yeo17_ips
cpe_4_03,0.00560460425543,2,cpe_4,pc19,yeo17_ips
cpe_4_04,0.0381831155059,3,cpe_4,pc19,yeo17_ips
cpe_4_05,0.0995092810597,4,cpe_4,pc19,yeo17_ips
cpe_4_06,0.158178510626,5,cpe_4,pc19,yeo17_ips
cpe_4_07,0.176800762087,6,cpe_4,pc19,yeo17_ips
cpe_4_08,0.154630629057,7,cpe_4,pc19,yeo17_ips
cpe_4_09,0.122358535166,8,cpe_4,pc19,yeo17_ips
cpe_4_10,0.0955815450533,9,cpe_4,pc19,yeo17_ips
cpe_4_11,0.0744147677163,10,cpe_4,pc19,yeo17_ips
cpe_4_12,0.0616435659786,11,cpe_4,pc19,yeo17_ips
cpe_4_13,0.0532612631046,12,cpe_4,pc19,yeo17_ips
cpe_4_14,0.0599835030234,13,cpe_4,pc19,yeo17_ips
cpe_4_15,0.0755440188775,14,cpe_4,pc19,yeo17_ips
cpe_4_16,0.0791728627814,15,cpe_4,pc19,yeo17_ips
cpe_4_17,0.0540373150744,16,cpe_4,pc19,yeo17_ips
cpe_4_18,0.02411700241,17,cpe_4,pc19,yeo17_ips
cpe_4_19,0.00659458563765,18,cpe_4,pc19,yeo17_ips
cpe_4_20,0.00458271819081,19,cpe_4,pc19,yeo17_ips
cpe_4_21,0.0102179416474,20,cpe_4,pc19,yeo17_ips
cpe_4_22,0.0126160514682,21,cpe_4,pc19,yeo17_ips
cpe_4_23,0.00781815590375,22,cpe_4,pc19,yeo17_ips
cpe_1_00,0.0145755333804,-1,cpe_1,pc19,yeo17_ips
cpe_1_01,0.0117125806931,0,cpe_1,pc19,yeo17_ips
cpe_1_02,-0.00940556244179,1,cpe_1,pc19,yeo17_ips
cpe_1_03,-0.0139040536442,2,cpe_1,pc19,yeo17_ips
cpe_1_04,0.0126454796645,3,cpe_1,pc19,yeo17_ips
cpe_1_05,0.0478100041454,4,cpe_1,pc19,yeo17_ips
cpe_1_06,0.0744527547295,5,cpe_1,pc19,yeo17_ips
cpe_1_07,0.086630623667,6,cpe_1,pc19,yeo17_ips
cpe_1_08,0.0768753142347,7,cpe_1,pc19,yeo17_ips
cpe_1_09,0.0529365601372,8,cpe_1,pc19,yeo17_ips
cpe_1_10,0.0357672189453,9,cpe_1,pc19,yeo17_ips
cpe_1_11,0.0186043133857,10,cpe_1,pc19,yeo17_ips
cpe_1_12,0.00325295107948,11,cpe_1,pc19,yeo17_ips
cpe_1_13,-0.0013049884263,12,cpe_1,pc19,yeo17_ips
cpe_1_14,0.0118732999203,13,cpe_1,pc19,yeo17_ips
cpe_1_15,0.0244672091991,14,cpe_1,pc19,yeo17_ips
cpe_1_16,0.0136084418328,15,cpe_1,pc19,yeo17_ips
cpe_1_17,-0.0121007168039,16,cpe_1,pc19,yeo17_ips
cpe_1_18,-0.029941174704,17,cpe_1,pc19,yeo17_ips
cpe_1_19,-0.0333435906719,18,cpe_1,pc19,yeo17_ips
cpe_1_20,-0.0362883102794,19,cpe_1,pc19,yeo17_ips
cpe_1_21,-0.0412456418674,20,cpe_1,pc19,yeo17_ips
cpe_1_22,-0.02643689606,21,cpe_1,pc19,yeo17_ips
cpe_1_23,-0.00125185090834,22,cpe_1,pc19,yeo17_ips
cpe_3_00,0.0595557672065,-1,cpe_3,pc19,yeo17_mspl
cpe_3_01,0.0836029637207,0,cpe_3,pc19,yeo17_mspl
cpe_3_02,0.0816760445898,1,cpe_3,pc19,yeo17_mspl
cpe_3_03,0.0636339389577,2,cpe_3,pc19,yeo17_mspl
cpe_3_04,0.0517486952751,3,cpe_3,pc19,yeo17_mspl
cpe_3_05,0.0550600799298,4,cpe_3,pc19,yeo17_mspl
cpe_3_06,0.0751689772373,5,cpe_3,pc19,yeo17_mspl
cpe_3_07,0.0913880287142,6,cpe_3,pc19,yeo17_mspl
cpe_3_08,0.0936178829979,7,cpe_3,pc19,yeo17_mspl
cpe_3_09,0.0810456195079,8,cpe_3,pc19,yeo17_mspl
cpe_3_10,0.0549822281034,9,cpe_3,pc19,yeo17_mspl
cpe_3_11,0.0298156810067,10,cpe_3,pc19,yeo17_mspl
cpe_3_12,0.0221844796206,11,cpe_3,pc19,yeo17_mspl
cpe_3_13,0.0260776293054,12,cpe_3,pc19,yeo17_mspl
cpe_3_14,0.0252096141986,13,cpe_3,pc19,yeo17_mspl
cpe_3_15,0.0179082119502,14,cpe_3,pc19,yeo17_mspl
cpe_3_16,0.014126671832,15,cpe_3,pc19,yeo17_mspl
cpe_3_17,0.0200772803439,16,cpe_3,pc19,yeo17_mspl
cpe_3_18,0.02004708306,17,cpe_3,pc19,yeo17_mspl
cpe_3_19,0.0149430885512,18,cpe_3,pc19,yeo17_mspl
cpe_3_20,0.0145410211058,19,cpe_3,pc19,yeo17_mspl
cpe_3_21,0.0288637225414,20,cpe_3,pc19,yeo17_mspl
cpe_3_22,0.0401482838115,21,cpe_3,pc19,yeo17_mspl
cpe_3_23,0.0348900900495,22,cpe_3,pc19,yeo17_mspl
error_00,0.0138862425863,-1,error,pc19,yeo17_mspl
error_01,0.0301585960405,0,error,pc19,yeo17_mspl
error_02,0.0381764849783,1,error,pc19,yeo17_mspl
error_03,0.00784150382633,2,error,pc19,yeo17_mspl
error_04,-0.0721784873815,3,error,pc19,yeo17_mspl
error_05,-0.139347880509,4,error,pc19,yeo17_mspl
error_06,-0.10084305227,5,error,pc19,yeo17_mspl
error_07,0.0177030361407,6,error,pc19,yeo17_mspl
error_08,0.120607526125,7,error,pc19,yeo17_mspl
error_09,0.149690335006,8,error,pc19,yeo17_mspl
error_10,0.126836730371,9,error,pc19,yeo17_mspl
error_11,0.0847819604494,10,error,pc19,yeo17_mspl
error_12,0.0282430663598,11,error,pc19,yeo17_mspl
error_13,-0.027396792185,12,error,pc19,yeo17_mspl
error_14,-0.0416010273416,13,error,pc19,yeo17_mspl
error_15,-0.000135207103285,14,error,pc19,yeo17_mspl
error_16,0.0478812453188,15,error,pc19,yeo17_mspl
error_17,0.0525871564838,16,error,pc19,yeo17_mspl
error_18,0.0352235124022,17,error,pc19,yeo17_mspl
error_19,0.0373976555294,18,error,pc19,yeo17_mspl
error_20,0.0273281541496,19,error,pc19,yeo17_mspl
error_21,0.00898382525299,20,error,pc19,yeo17_mspl
error_22,0.00728797614534,21,error,pc19,yeo17_mspl
error_23,0.024817286222,22,error,pc19,yeo17_mspl
cpe_2_00,0.0585809401502,-1,cpe_2,pc19,yeo17_mspl
cpe_2_01,0.0682872053838,0,cpe_2,pc19,yeo17_mspl
cpe_2_02,0.0416436624068,1,cpe_2,pc19,yeo17_mspl
cpe_2_03,-0.0139795731346,2,cpe_2,pc19,yeo17_mspl
cpe_2_04,-0.0544685803745,3,cpe_2,pc19,yeo17_mspl
cpe_2_05,-0.0406309050987,4,cpe_2,pc19,yeo17_mspl
cpe_2_06,0.0186880292154,5,cpe_2,pc19,yeo17_mspl
cpe_2_07,0.0762804278925,6,cpe_2,pc19,yeo17_mspl
cpe_2_08,0.0968522178537,7,cpe_2,pc19,yeo17_mspl
cpe_2_09,0.0775016675571,8,cpe_2,pc19,yeo17_mspl
cpe_2_10,0.0357370002099,9,cpe_2,pc19,yeo17_mspl
cpe_2_11,-0.013079845382,10,cpe_2,pc19,yeo17_mspl
cpe_2_12,-0.0529514548027,11,cpe_2,pc19,yeo17_mspl
cpe_2_13,-0.0707556851227,12,cpe_2,pc19,yeo17_mspl
cpe_2_14,-0.0662526656058,13,cpe_2,pc19,yeo17_mspl
cpe_2_15,-0.0462803919576,14,cpe_2,pc19,yeo17_mspl
cpe_2_16,-0.0242920219531,15,cpe_2,pc19,yeo17_mspl
cpe_2_17,-0.00151710926652,16,cpe_2,pc19,yeo17_mspl
cpe_2_18,0.0139739186499,17,cpe_2,pc19,yeo17_mspl
cpe_2_19,0.0236377897958,18,cpe_2,pc19,yeo17_mspl
cpe_2_20,0.0188504773422,19,cpe_2,pc19,yeo17_mspl
cpe_2_21,-0.00547461969693,20,cpe_2,pc19,yeo17_mspl
cpe_2_22,-0.0297367735367,21,cpe_2,pc19,yeo17_mspl
cpe_2_23,-0.0273308473749,22,cpe_2,pc19,yeo17_mspl
cpe_4_00,0.056290833436,-1,cpe_4,pc19,yeo17_mspl
cpe_4_01,0.0816705345126,0,cpe_4,pc19,yeo17_mspl
cpe_4_02,0.057818971896,1,cpe_4,pc19,yeo17_mspl
cpe_4_03,0.00334175617492,2,cpe_4,pc19,yeo17_mspl
cpe_4_04,-0.020642621189,3,cpe_4,pc19,yeo17_mspl
cpe_4_05,0.0117990551319,4,cpe_4,pc19,yeo17_mspl
cpe_4_06,0.0657923659736,5,cpe_4,pc19,yeo17_mspl
cpe_4_07,0.0895242604599,6,cpe_4,pc19,yeo17_mspl
cpe_4_08,0.0782714497459,7,cpe_4,pc19,yeo17_mspl
cpe_4_09,0.0558368153369,8,cpe_4,pc19,yeo17_mspl
cpe_4_10,0.046401624697,9,cpe_4,pc19,yeo17_mspl
cpe_4_11,0.0411819373375,10,cpe_4,pc19,yeo17_mspl
cpe_4_12,0.025547074447,11,cpe_4,pc19,yeo17_mspl
cpe_4_13,-0.00178870577662,12,cpe_4,pc19,yeo17_mspl
cpe_4_14,-0.0134192313939,13,cpe_4,pc19,yeo17_mspl
cpe_4_15,-0.0103170833511,14,cpe_4,pc19,yeo17_mspl
cpe_4_16,-0.00340754332604,15,cpe_4,pc19,yeo17_mspl
cpe_4_17,-0.00292025459365,16,cpe_4,pc19,yeo17_mspl
cpe_4_18,-0.00998515544608,17,cpe_4,pc19,yeo17_mspl
cpe_4_19,-0.0306091293954,18,cpe_4,pc19,yeo17_mspl
cpe_4_20,-0.0345082569887,19,cpe_4,pc19,yeo17_mspl
cpe_4_21,-0.01508958757,20,cpe_4,pc19,yeo17_mspl
cpe_4_22,-0.00131242814794,21,cpe_4,pc19,yeo17_mspl
cpe_4_23,-0.00624033618423,22,cpe_4,pc19,yeo17_mspl
cpe_1_00,0.056826916738,-1,cpe_1,pc19,yeo17_mspl
cpe_1_01,0.071665861801,0,cpe_1,pc19,yeo17_mspl
cpe_1_02,0.048750725336,1,cpe_1,pc19,yeo17_mspl
cpe_1_03,0.00871098457895,2,cpe_1,pc19,yeo17_mspl
cpe_1_04,-0.0215280504104,3,cpe_1,pc19,yeo17_mspl
cpe_1_05,-0.0196970139613,4,cpe_1,pc19,yeo17_mspl
cpe_1_06,0.0143440540269,5,cpe_1,pc19,yeo17_mspl
cpe_1_07,0.0431041267771,6,cpe_1,pc19,yeo17_mspl
cpe_1_08,0.0416687737586,7,cpe_1,pc19,yeo17_mspl
cpe_1_09,0.0274077403615,8,cpe_1,pc19,yeo17_mspl
cpe_1_10,0.0263496179689,9,cpe_1,pc19,yeo17_mspl
cpe_1_11,0.0149823900163,10,cpe_1,pc19,yeo17_mspl
cpe_1_12,-0.0226893044576,11,cpe_1,pc19,yeo17_mspl
